client_id,client_type,first_name,last_name,age,satisfaction_score,property_count,total_spent,avg_price,cluster
C1403,Individual,Pamela,Scott,,2,4,1463350.69,365837.6725,3
C1404,Individual,Sharon,Williams,,4,4,1193678.04,298419.51,1
C1405,Individual,Ryan,Williams,70.99247091033538,5,3,1306722.3599999999,435574.11999999994,3
C1406,Individual,Sara,Wood,55.75906913073238,3,4,1364413.45,341103.3625,3
C1407,Individual,Sharon,Hansen,,1,4,1429717.0899999999,357429.27249999996,3
C1408,Company,Grandis,Co,,2,4,1345035.74,336258.935,2
C1409,Individual,Katherine,Price,68.84325804243669,2,3,1072801.12,357600.37333333335,1
C1410,Individual,Jennifer,Edwards,,2,4,1439196.49,359799.1225,3
C1411,Individual,Anthony,Watson,39.17043121149897,2,4,1318823.1600000001,329705.79000000004,1
C1412,Company,Optima,Co,,2,4,1498125.2,374531.3,2
C1413,Individual,Margaret,Rogers,,4,4,1489065.1600000001,372266.29000000004,3
C1414,Individual,Michelle,Wright,51.096509240246405,4,4,1188718.7,297179.675,1
C1415,Individual,Tyler,Murray,,1,3,748797.26,249599.08666666667,1
C1416,Individual,Bryan,Peterson,71.92881587953457,2,3,1418066.3900000001,472688.7966666667,3
C1417,Individual,Dennis,Williams,,5,3,1023021.48,341007.16,3
C1418,Individual,Kyle,Cox,72.16427104722793,2,3,1443234.8900000001,481078.2966666667,3
C1419,Individual,Jason,Peterson,54.82546201232033,4,4,1143605.72,285901.43,1
C1420,Company,Terova,Co,,5,4,1196856.69,299214.1725,2
C1421,Individual,James,Jones,,1,3,938557.1900000001,312852.39666666667,1
C1422,Individual,Billy,Hansen,,1,4,2032565.11,508141.2775,3
C1423,Individual,Jack,Brooks,,4,4,1822778.3599999999,455694.58999999997,3
C1424,Individual,Judy,Harris,72.23271731690623,2,3,1382756.57,460918.8566666667,3
C1425,Individual,Raymond,Taylor,,3,3,1449563.3199999998,483187.77333333326,3
C1426,Individual,Christina,Campbell,,2,4,1709098.18,427274.545,3
C1427,Individual,Julia,Richardson,71.07186858316221,5,4,1378636.21,344659.0525,3
C1428,Individual,Nicole,Allen,72.49828884325804,4,4,1136052.54,284013.135,1
C1429,Individual,Jesse,Stewart,34.677618069815196,5,4,1697550.01,424387.5025,3
C1430,Individual,Patrick,Allen,62.732375085557834,4,3,928463.2,309487.73333333334,1
C1431,Individual,Melissa,Griffin,82.92950034223135,3,4,1620159.73,405039.9325,3
C1432,Individual,Larry,Weaver,,3,3,863383.74,287794.58,1
C1433,Individual,Christian,Mitchell,73.14715947980835,4,3,1358111.0699999998,452703.68999999994,3
C1434,Company,Terova,Co,,5,4,1038640.05,259660.0125,2
C1435,Individual,Zachary,Morales,59.15947980835045,2,3,903765.87,301255.29,1
C1436,Individual,Kyle,Wright,27.655030800821354,2,3,969917.19,323305.73,1
C1437,Individual,Gerald,Stewart,29.15811088295688,5,4,1668948.58,417237.145,3
C1438,Individual,Benjamin,Taylor,37.83436002737851,2,3,1255115.0,418371.6666666667,3
C1439,Individual,Helen,Morales,,2,3,1040682.81,346894.27,1
C1440,Individual,Mary,Phillips,,2,3,901013.4199999999,300337.80666666664,1
C1441,Individual,Helen,Campbell,80.73921971252567,5,3,1201777.78,400592.5933333333,3
C1442,Individual,Timothy,Foster,,2,3,1007348.75,335782.9166666667,1
C1443,Individual,Betty,Hughes,,2,3,1045348.1100000001,348449.37000000005,3
C1444,Individual,Frank,Alexander,,3,3,1089631.7,363210.56666666665,1
C1445,Individual,Gregory,Hall,,5,4,1249138.91,312284.7275,1
C1446,Individual,Amber,Gray,74.48870636550308,4,4,1550820.49,387705.1225,3
C1447,Individual,Janet,Rogers,,4,4,1372408.9,343102.225,3
C1448,Individual,Henry,Ward,,1,4,1221304.62,305326.155,1
C1449,Individual,Nicole,Cox,,5,3,1110557.49,370185.83,3
C1450,Individual,Pamela,White,30.16290212183436,5,3,1028509.6,342836.5333333333,1
C1451,Individual,Hannah,Turner,,1,4,1529673.3199999998,382418.32999999996,3
C1452,Individual,Kelly,Edwards,32.832306639288156,3,3,1320005.77,440001.92333333334,3
C1453,Individual,Kenneth,Stone,44.65982203969884,2,3,1145044.9,381681.6333333333,3
C1454,Individual,Ann,Kim,,1,3,1188825.44,396275.14666666667,3
C1455,Individual,Christina,Nelson,,3,3,985992.4299999999,328664.1433333333,1
C1456,Company,Quasar,Co,,1,4,1598853.55,399713.3875,2
C1457,Individual,Julie,Foster,,3,4,1537205.06,384301.265,3
C1458,Individual,Keith,Reed,,1,3,917921.54,305973.8466666667,1
C1459,Individual,Terry,Hall,,5,4,1556253.48,389063.37,3
C1460,Individual,Pamela,Long,53.497604380561256,1,4,1569390.69,392347.6725,3
C1461,Individual,Gloria,Reyes,,5,4,1507966.87,376991.7175,3
C1462,Individual,Virginia,Allen,,3,4,1220331.12,305082.78,1
C1463,Individual,Lawrence,Ward,,2,4,1639044.0,409761.0,3
C1464,Individual,Terry,Weaver,,1,3,1094818.68,364939.56,3
C1465,Individual,Edward,Stewart,35.90691307323751,3,3,1312191.47,437397.1566666667,3
C1466,Individual,Ashley,Howard,,2,4,1387827.15,346956.7875,3
C1467,Individual,Rebecca,Adams,,5,3,761353.26,253784.42,1
C1468,Individual,Jason,Martin,,3,3,1072452.07,357484.0233333334,1
C1469,Individual,Keith,Richardson,,1,3,1512121.6400000001,504040.5466666667,3
C1470,Individual,Alexander,Richardson,,3,3,1440682.21,480227.4033333333,3
C1471,Individual,Judith,Williams,,1,4,1048588.76,262147.19,1
C1472,Individual,Paul,Flores,,1,4,1610320.87,402580.2175,3
C1473,Individual,Maria,Freeman,,2,4,1415300.74,353825.185,3
C1474,Individual,Kevin,Brown,57.152635181382614,3,4,1563434.47,390858.6175,3
C1475,Individual,Raymond,Brown,81.83983572895278,4,4,1579186.25,394796.5625,3
C1476,Individual,Kevin,Jackson,25.99041752224504,1,4,1505369.42,376342.355,3
C1477,Company,Zynex,Co,58.15195071868583,1,4,1051466.92,262866.73,2
C1478,Individual,Emily,Reed,67.72895277207392,1,3,965772.74,321924.24666666664,1
C1479,Individual,Paul,Carter,,1,4,1275455.51,318863.8775,3
C1480,Individual,Danielle,White,41.15537303216975,3,4,1466467.79,366616.9475,3
C1481,Company,Caldera,Co,41.50034223134839,3,4,1059700.8800000001,264925.22000000003,2
C1482,Individual,Kimberly,Murray,,2,4,1665015.1700000002,416253.79250000004,3
C1483,Individual,Gary,Hall,51.011635865845314,3,4,1831769.62,457942.405,3
C1484,Individual,Christina,Nelson,54.65571526351814,3,4,1117191.81,279297.9525,1
C1485,Individual,Rachel,Scott,,4,4,1604885.52,401221.38,3
C1486,Individual,Madison,Campbell,,5,3,1019385.69,339795.23,1
C1487,Individual,Sandra,Martin,60.48459958932238,3,4,1553533.51,388383.3775,3
C1488,Individual,Keith,Scott,50.743326488706366,2,3,1029238.79,343079.5966666667,3
C1489,Individual,Gloria,Montgomery,,5,3,1056549.47,352183.1566666667,1
C1490,Individual,Dennis,Hall,31.578370978781656,5,3,861119.76,287039.92,1
C1491,Individual,Rebecca,Evans,28.903490759753595,4,4,1056750.03,264187.5075,1
C1492,Individual,Mary,Taylor,,2,3,1309655.49,436551.83,3
C1493,Individual,Thomas,Bennett,,4,3,864605.61,288201.87,1
C1494,Individual,Nicholas,Cooper,30.154688569472963,1,3,913338.07,304446.0233333333,1
C1495,Individual,Jason,Hughes,34.57084188911704,1,4,2059292.68,514823.17,3
C1496,Individual,Bryan,Patterson,,5,3,1119013.6099999999,373004.5366666666,3
C1497,Individual,Samuel,Parker,,4,3,794765.34,264921.77999999997,1
C1498,Individual,Nicole,Carter,59.3347022587269,5,4,1142631.83,285657.9575,1
C1499,Individual,Lauren,Gray,28.583162217659137,3,3,1321905.54,440635.18,3
C1500,Individual,Shirley,Ward,31.416837782340863,2,4,1020299.92,255074.98,1
C1501,Individual,Brenda,White,,4,3,761279.08,253759.69333333333,1
C1502,Individual,Elizabeth,Weaver,,5,4,1045772.34,261443.085,1
C1503,Company,Triton,Co,,5,4,1299971.48,324992.87,2
C1504,Individual,Patrick,Hughes,,4,3,871805.96,290601.98666666663,1
C1505,Individual,William,Cook,,3,4,1012922.06,253230.515,1
C1506,Individual,Larry,Price,76.39698836413416,3,3,1010109.4,336703.13333333336,1
C1507,Individual,Joyce,Cooper,,3,4,1499666.44,374916.61,3
C1508,Individual,Benjamin,Morris,31.50444900752909,3,4,965283.79,241320.9475,1
C1509,Individual,Rebecca,Campbell,,3,4,1821912.8699999999,455478.21749999997,3
C1510,Company,Altira,Co,63.50992470910335,5,3,804243.22,268081.0733333333,2
C1511,Individual,Ann,Hansen,,2,3,1093080.8599999999,364360.2866666666,3
C1512,Individual,Anna,Young,,4,4,1209056.95,302264.2375,1
C1513,Individual,Danielle,Morales,30.99247091033539,2,3,1452266.37,484088.79000000004,3
C1514,Individual,Linda,Bryant,39.49075975359343,4,3,1211908.53,403969.51,3
C1515,Individual,Angela,Williams,,5,4,1433703.52,358425.88,3
C1516,Individual,Grace,Wood,,4,3,690456.91,230152.30333333334,1
C1517,Individual,Benjamin,Chavez,,2,4,1328693.42,332173.355,1
C1518,Individual,Teresa,Rogers,31.65776865160849,5,4,961942.8799999999,240485.71999999997,1
C1519,Individual,Kyle,Freeman,,1,4,1366990.1300000001,341747.53250000003,3
C1520,Individual,Patrick,Griffin,80.49828884325804,1,4,1425469.02,356367.255,3
C1521,Individual,Bryan,Foster,,4,3,913579.4099999999,304526.47,1
C1522,Individual,Debra,Mitchell,,5,4,1598304.98,399576.245,3
C1523,Company,Horizon,Co,,3,4,1652083.92,413020.98,2
C1524,Individual,Jordan,Wilson,,2,4,1434208.3,358552.075,3
C1525,Individual,Timothy,Brown,,1,3,1336757.18,445585.7266666666,3
C1526,Individual,Victoria,Howard,69.83162217659138,3,3,1429330.15,476443.3833333333,3
C1527,Individual,Martha,Thomas,,1,3,993447.0599999999,331149.01999999996,1
C1528,Individual,Jennifer,Weaver,28.75564681724846,1,3,1058452.68,352817.56,3
C1529,Company,Helios,Co,,4,4,1614522.9000000001,403630.72500000003,2
C1530,Individual,Sarah,Wright,,2,3,1011087.75,337029.25,1
C1531,Individual,Bryan,Cox,,2,4,1272471.05,318117.7625,1
C1532,Individual,Linda,Freeman,,3,4,1446462.79,361615.6975,3
C1533,Individual,Anthony,Bryant,37.66461327857632,4,4,1019127.09,254781.7725,1
C1534,Individual,Sandra,Pierce,29.99041752224504,4,3,1195359.88,398453.2933333333,3
C1535,Individual,Jeremy,Stone,31.753593429158112,3,4,1967005.46,491751.365,3
C1536,Individual,Sara,Baker,44.0,3,3,1076884.84,358961.61333333334,3
C1537,Individual,Lisa,Foster,26.836413415468858,5,3,1637300.4100000001,545766.8033333333,3
C1538,Individual,Jessica,Kim,79.40862422997947,5,3,775544.78,258514.92666666667,1
C1539,Individual,Terry,Brown,,1,3,811448.36,270482.7866666667,1
C1540,Individual,Roger,Cox,68.50650239561944,2,3,842510.7,280836.89999999997,1
C1541,Individual,Carl,Adams,,2,4,1173616.46,293404.115,1
C1542,Individual,Gary,Cook,,1,3,1261648.92,420549.63999999996,3
C1543,Individual,Virginia,Peterson,70.5681040383299,3,3,1199490.31,399830.10333333333,3
C1544,Individual,Heather,Evans,,3,3,1551623.3,517207.76666666666,3
C1545,Individual,Elizabeth,Price,,1,3,1101811.15,367270.3833333333,3
C1546,Individual,Sarah,Scott,59.997262149212865,4,4,1161022.51,290255.6275,1
C1547,Individual,Margaret,Martin,51.17316906228611,2,4,1199337.46,299834.365,1
C1548,Company,Telnox,Co,,2,3,615223.03,205074.34333333335,2
C1549,Individual,Gary,Reyes,,4,3,837044.35,279014.7833333333,1
C1550,Individual,Jason,Rogers,27.67693360711841,2,4,1368767.79,342191.9475,3
C1551,Individual,Aaron,Howard,,2,3,1252240.69,417413.5633333333,3
C1552,Individual,Peter,Wilson,,2,4,1356450.7000000002,339112.67500000005,3
C1553,Company,Horizon,Co,,4,3,979536.36,326512.12,2
C1554,Individual,Gregory,Cox,28.254620123203285,1,3,742034.24,247344.74666666667,1
C1555,Individual,Julia,Martin,,5,4,1233852.38,308463.095,1
C1556,Individual,Grace,Wood,,2,4,1215734.71,303933.6775,1
C1557,Individual,Joan,Griffin,,2,3,955054.1799999999,318351.3933333333,1
C1558,Individual,Tyler,Phillips,82.23134839151267,4,3,1482069.56,494023.1866666667,3
C1559,Individual,Sara,Mitchell,,2,3,1345808.87,448602.9566666667,3
C1560,Individual,Christina,Hughes,,4,3,1052677.5699999998,350892.52333333326,1
C1561,Individual,Jeffrey,Green,,5,3,1135294.51,378431.50333333336,3
C1562,Individual,Maria,Morris,38.91854893908282,4,3,1179775.32,393258.44,3
C1563,Individual,Susan,Baker,,5,3,979729.05,326576.35000000003,1
C1564,Individual,Jason,Wood,61.57700205338809,5,3,1595925.43,531975.1433333333,3
C1565,Individual,Kenneth,Bennett,45.82340862422998,4,4,1140899.22,285224.805,1
C1566,Individual,Anthony,Wilson,31.42505133470226,3,4,1450240.65,362560.1625,3
C1567,Individual,Frank,Wilson,48.648870636550306,4,4,1594452.6199999999,398613.15499999997,3
C1568,Individual,Betty,Owens,36.24914442162902,5,3,1373808.0899999999,457936.02999999997,3
C1569,Individual,Pamela,Turner,32.580424366872,1,3,1175242.5499999998,391747.5166666666,3
C1570,Individual,Amanda,Williams,,5,4,1469638.4,367409.6,3
C1571,Individual,Ethan,Morales,48.00547570157426,2,4,1243439.96,310859.99,1
C1572,Individual,Donald,Baker,65.98494182067077,3,4,886149.52,221537.38,1
C1573,Individual,Amanda,Richardson,80.07939767282683,1,4,1175839.94,293959.985,1
C1574,Individual,Gary,Morris,,4,3,1195224.9,398408.3,3
C1575,Individual,Paul,Freeman,,2,4,1395067.1600000001,348766.79000000004,3
C1576,Individual,Heather,Cook,,3,4,1359536.24,339884.06,3
C1577,Individual,Ethan,Edwards,,3,3,1427933.58,475977.86000000004,3
C1578,Individual,Mark,Turner,30.23134839151266,2,3,765431.01,255143.67,1
C1579,Individual,Robert,Bell,80.67077344284736,4,4,1101753.5899999999,275438.39749999996,1
C1580,Individual,Jordan,Martin,28.49828884325804,1,4,1008834.66,252208.665,1
C1581,Individual,James,Reyes,75.5728952772074,1,3,1123364.22,374454.74,1
C1582,Individual,Harold,Baker,,4,3,1030269.01,343423.00333333336,1
C1583,Individual,Peter,Scott,58.42026009582478,2,4,1378030.61,344507.6525,3
C1584,Company,Nexus,Co,40.813141683778234,1,3,1199226.44,399742.14666666667,2
C1585,Individual,Kevin,Watson,65.65092402464066,5,4,1480011.91,370002.9775,3
C1586,Individual,Carolyn,Roberts,,3,3,1116579.83,372193.2766666667,1
C1587,Individual,Carl,Cooper,82.507871321013,4,3,743057.13,247685.71,1
C1588,Individual,Patricia,Thomas,,5,3,957201.31,319067.10333333333,1
C1589,Individual,Christina,Ward,72.81314168377824,4,3,1380536.7000000002,460178.9000000001,3
C1590,Company,Elara,Co,,1,4,1470403.6,367600.9,2
C1591,Individual,Christine,Brooks,,4,4,1676312.98,419078.245,3
C1592,Individual,Heather,Allen,51.011635865845314,2,4,878452.1900000001,219613.04750000002,1
C1593,Individual,Anthony,Williams,50.83367556468173,1,4,825960.49,206490.1225,1
C1594,Individual,Kathleen,Green,,2,4,1522994.53,380748.6325,3
C1595,Individual,Charles,Reed,,5,4,1310147.8599999999,327536.96499999997,3
C1596,Individual,Frank,Hall,46.56810403832991,4,3,1642954.44,547651.48,3
C1597,Individual,Rachel,Cox,,4,4,1155778.2,288944.55,1
C1598,Individual,Angela,Adams,,4,3,1163931.67,387977.2233333333,3
C1599,Individual,Stephanie,Thompson,,5,3,1321031.17,440343.7233333333,3
C1600,Individual,Jennifer,Rogers,,5,4,1237164.36,309291.09,1
C1601,Individual,Tiffany,Parker,,3,3,829078.01,276359.33666666667,1
C1602,Individual,Harold,Turner,39.592060232717316,4,4,1676863.99,419215.9975,3
C1603,Individual,Hannah,Rogers,63.742642026009584,5,4,1077719.71,269429.9275,1
C1604,Individual,Ronald,Kim,76.7337440109514,4,3,1050264.24,350088.08,3
C1605,Individual,Joshua,Collins,,4,4,1170783.34,292695.835,1
C1606,Individual,Zachary,Howard,,1,3,917562.71,305854.23666666663,1
C1607,Individual,Emma,Hall,63.23613963039014,3,3,829294.5700000001,276431.5233333334,1
C1608,Individual,Heather,Pierce,,4,3,1431381.65,477127.2166666666,3
C1609,Individual,Justin,Reed,61.672826830937716,2,3,804844.43,268281.4766666667,1
C1610,Individual,Kenneth,White,,3,4,1249167.74,312291.935,1
C1611,Individual,Sarah,Bryant,50.757015742642025,4,4,1072189.52,268047.38,1
C1612,Individual,Jason,Price,,1,3,766554.56,255518.18666666668,1
C1613,Individual,Ryan,Griffin,28.40520191649555,2,4,1608368.22,402092.055,3
C1614,Individual,Julie,Williams,,4,3,822155.05,274051.68333333335,1
C1615,Individual,Jason,Mitchell,62.84462696783025,5,3,857125.52,285708.50666666665,1
C1616,Individual,Aaron,Nelson,34.75975359342916,5,4,1344053.71,336013.4275,3
C1617,Individual,Michelle,Baker,73.65366187542779,3,3,776005.5,258668.5,1
C1618,Individual,Linda,Price,,2,4,1356655.6800000002,339163.92000000004,3
C1619,Individual,Jason,Baker,,2,4,1390206.46,347551.615,3
C1620,Individual,Jacob,Morales,82.07802874743327,1,3,788250.3500000001,262750.1166666667,1
C1621,Individual,Carl,Wood,,2,3,739739.97,246579.99,1
C1622,Individual,Angela,Taylor,65.3388090349076,1,3,1054193.3599999999,351397.7866666666,1
C1623,Individual,Julia,Hall,32.394250513347025,4,3,1060233.46,353411.1533333333,1
C1624,Individual,Jennifer,Stewart,75.41683778234086,4,4,1943363.94,485840.985,3
C1625,Individual,Harold,Wright,26.33538672142368,4,3,910587.85,303529.2833333333,1
C1626,Individual,Jennifer,Morales,,2,3,1225657.22,408552.4066666667,3
C1627,Individual,David,Bryant,,1,3,1275226.77,425075.59,3
C1628,Company,Lumina,Co,,4,3,800299.08,266766.36,2
C1629,Individual,Stephanie,Roberts,,5,3,789150.05,263050.01666666666,1
C1630,Company,Grandis,Co,32.082135523613964,1,3,1206881.92,402293.9733333333,2
C1631,Individual,Joan,Patterson,60.23271731690623,5,4,1683720.2,420930.05,3
C1632,Individual,Victoria,Wright,62.899383983572896,3,4,1425130.6800000002,356282.67000000004,3
C1633,Individual,Sara,Bennett,48.92265571526352,2,3,847190.3300000001,282396.7766666667,1
C1634,Individual,Sara,King,82.39835728952772,2,4,1044217.01,261054.2525,1
C1635,Individual,Lawrence,Moore,,1,4,1104480.44,276120.11,1
C1636,Company,Zynex,Co,39.40041067761807,5,3,1171439.72,390479.9066666667,2
C1637,Individual,Jacob,Cook,57.31143052703628,5,3,1333020.46,444340.1533333333,3
C1638,Individual,Cynthia,Peterson,,1,3,1047895.71,349298.57,1
C1639,Individual,Ronald,Smith,,1,4,1088561.44,272140.36,1
C1640,Individual,Helen,Adams,59.58384668035592,1,4,1172146.65,293036.6625,1
C1641,Individual,Charles,Phillips,,1,4,1898878.08,474719.52,3
C1642,Individual,Maria,Adams,,5,4,1441785.62,360446.405,3
C1643,Individual,Carl,Rogers,48.40246406570842,4,3,1182889.92,394296.63999999996,3
C1644,Individual,Megan,Freeman,,1,4,1312822.17,328205.5425,1
C1645,Individual,Shirley,Chavez,31.32101300479124,1,4,1503973.21,375993.3025,3
C1646,Individual,Billy,Patterson,27.98631074606434,4,3,972186.46,324062.1533333333,1
C1647,Individual,Paul,Stone,,4,3,1316368.95,438789.64999999997,3
C1648,Individual,Julia,Wood,,3,3,1282946.7,427648.89999999997,3
C1649,Individual,Melissa,Price,44.26009582477755,4,4,1540887.81,385221.9525,3
C1650,Individual,Edward,Griffin,57.177275838466805,2,3,1065238.5,355079.5,3
C1651,Individual,Ryan,Bell,,4,3,962066.4199999999,320688.80666666664,1
C1652,Individual,Paul,Weaver,,4,3,1078933.8,359644.60000000003,1
C1653,Individual,Sara,White,51.841204654346335,4,4,957106.48,239276.62,1
C1654,Individual,Judith,Brooks,58.16563997262149,1,4,1250065.3800000001,312516.34500000003,1
C1655,Individual,Sara,Cox,,2,3,974749.8,324916.60000000003,1
C1656,Individual,Jacob,Baker,35.08555783709788,4,4,1401657.84,350414.46,3
C1657,Individual,Donald,Kim,,2,4,1316624.69,329156.1725,1
C1658,Individual,Ronald,Patterson,55.827515400410675,5,4,1243178.6,310794.65,1
C1659,Individual,Joshua,Thompson,79.74811772758385,4,4,1576416.87,394104.2175,3
C1660,Individual,Henry,Richardson,,4,4,1330046.48,332511.62,3
C1661,Individual,Ronald,Cox,,4,3,1511063.27,503687.75666666665,3
C1662,Individual,Gary,Montgomery,,4,4,1505862.74,376465.685,3
C1663,Individual,Joshua,Garcia,,3,3,926064.21,308688.07,1
C1664,Individual,Judith,Hayes,,5,3,1390001.73,463333.91,3
C1665,Individual,Harold,Bell,,5,4,966971.19,241742.7975,1
C1666,Individual,Brenda,Edwards,63.73990417522245,2,3,706503.5900000001,235501.19666666668,1
C1667,Individual,Stephanie,Cook,,4,3,831811.52,277270.50666666665,1
C1668,Individual,Scott,Green,68.56125941136209,5,4,1046863.21,261715.8025,1
C1669,Individual,Steven,Collins,66.16016427104722,3,4,948271.3400000001,237067.83500000002,1
C1670,Individual,Angela,Watson,55.488021902806295,3,4,1356021.03,339005.2575,1
C1671,Individual,Ashley,Howard,,3,4,1329236.75,332309.1875,1
C1672,Individual,Jacqueline,Morales,52.15605749486653,4,3,728363.1699999999,242787.7233333333,1
C1673,Individual,Katherine,Martin,34.25325119780972,1,4,1803634.76,450908.69,3
C1674,Individual,Emily,Jackson,,5,4,1614623.53,403655.8825,3
C1675,Individual,Emma,Reyes,41.158110882956876,5,3,918037.6799999999,306012.56,1
C1676,Individual,Amy,Allen,,2,4,1251637.0,312909.25,1
C1677,Individual,Kevin,Thomas,,1,3,942915.1799999999,314305.06,1
C1678,Individual,Gary,Sanders,65.24845995893224,1,3,1377654.29,459218.0966666667,3
C1679,Individual,Christina,Nelson,,4,3,1194618.9,398206.3,3
C1680,Individual,Danielle,Howard,,4,3,665078.77,221692.92333333334,1
C1681,Individual,Carl,Alexander,,3,4,1408304.94,352076.235,3
C1682,Individual,Amanda,Brooks,39.15126625598905,2,4,1469905.41,367476.3525,3
C1683,Individual,Amber,Patterson,,1,4,1410114.6,352528.65,3
C1684,Individual,Grace,Cooper,48.92813141683778,4,4,1109440.17,277360.0425,1
C1685,Individual,Kathleen,Parker,,5,3,1109623.75,369874.5833333333,3
C1686,Individual,David,Howard,,2,4,1214377.82,303594.455,1
C1687,Individual,Eric,Anderson,,4,4,1026117.62,256529.405,1
C1688,Individual,Amanda,Flores,,5,3,1314384.27,438128.09,3
C1689,Individual,Virginia,King,,1,3,896100.8,298700.26666666666,1
C1690,Individual,Terry,Martin,,2,3,1662639.06,554213.02,3
C1691,Individual,Robert,Reed,,5,4,1212731.6,303182.9,1
C1692,Individual,Joseph,Patterson,35.24435318275154,5,4,1165619.9100000001,291404.97750000004,1
C1693,Individual,Donald,Turner,,1,4,1557035.08,389258.77,3
C1694,Individual,Gloria,Foster,,5,4,1457395.73,364348.9325,3
C1695,Individual,Tiffany,Peterson,,5,3,975866.19,325288.73,1
C1696,Individual,Emily,Jones,,1,4,1316025.35,329006.3375,1
C1697,Individual,Maria,Brown,45.82614647501711,2,4,802813.26,200703.315,1
C1698,Individual,Zachary,Stone,75.49897330595482,4,3,764529.97,254843.32333333333,1
C1699,Individual,Peter,Phillips,,3,4,1161971.24,290492.81,1
C1700,Individual,Nicholas,Young,82.5845311430527,3,4,1293648.37,323412.0925,3
C1701,Individual,Karen,Montgomery,,1,3,916043.72,305347.9066666667,1
C1702,Individual,Frank,Alexander,36.41615331964408,5,3,1259181.49,419727.16333333333,3
C1703,Individual,Gerald,Cox,,4,3,868665.77,289555.25666666665,1
C1704,Individual,Susan,Flores,,4,3,1131490.6400000001,377163.5466666667,3
C1705,Individual,Kenneth,Howard,,3,3,1031987.6799999999,343995.8933333333,1
C1706,Individual,Matthew,Jordan,,3,4,1417221.48,354305.37,3
C1707,Individual,Adam,Allen,,1,3,770609.62,256869.87333333332,1
C1708,Individual,Andrea,Wilson,39.83025325119781,1,3,854426.52,284808.84,1
C1709,Individual,Danielle,Cox,79.82203969883642,3,3,1336416.1600000001,445472.0533333334,3
C1710,Individual,Joe,Flores,,2,3,1027918.12,342639.37333333335,1
C1711,Individual,Debra,Hayes,,3,4,1015613.11,253903.2775,1
C1712,Individual,Ryan,Turner,55.25530458590007,5,4,1280242.15,320060.5375,1
C1713,Individual,Julia,Cook,45.319644079397676,1,4,1401670.4500000002,350417.61250000005,3
C1714,Individual,Nathan,Brooks,77.91649555099247,3,4,1054289.58,263572.395,1
C1715,Individual,Hannah,Watson,,3,4,987214.1799999999,246803.54499999998,1
C1716,Individual,Michelle,Montgomery,,1,3,1027286.48,342428.82666666666,1
C1717,Individual,Martha,Thomas,,4,3,915606.0700000001,305202.0233333334,1
C1718,Individual,Janet,Peterson,31.411362080766597,1,4,1362121.47,340530.3675,3
C1719,Company,Halcyon,Co,66.06981519507187,2,3,1178759.88,392919.95999999996,2
C1720,Individual,Danielle,Kim,29.650924024640656,5,4,1396671.77,349167.9425,3
C1721,Individual,Carl,Weaver,39.48528405201917,2,4,1282729.71,320682.4275,1
C1722,Individual,Jacqueline,Morris,,3,4,1676365.72,419091.43,3
C1723,Individual,Carol,Allen,28.33675564681725,2,4,1084602.42,271150.605,1
C1724,Individual,Justin,Cook,,4,4,1646338.3599999999,411584.58999999997,3
C1725,Individual,Sharon,Patterson,67.3949349760438,3,4,1352500.23,338125.0575,1
C1726,Individual,Diane,Scott,,3,3,1141107.24,380369.08,3
C1727,Individual,Katherine,Morales,80.49555099247091,3,4,1563834.42,390958.605,3
C1728,Individual,Kimberly,Garcia,82.24229979466119,3,4,1436312.58,359078.145,3
C1729,Individual,Robert,Richardson,,3,3,956356.54,318785.51333333337,1
C1730,Individual,Jeffrey,Young,,5,3,796432.48,265477.49333333335,1
C1731,Individual,Nathan,Garcia,,4,4,1172220.1099999999,293055.02749999997,1
C1732,Individual,Megan,Wilson,,2,3,1551003.8399999999,517001.27999999997,3
C1733,Individual,Helen,Jones,,3,4,1179975.09,294993.7725,1
C1734,Individual,Zachary,Roberts,,5,3,1078504.94,359501.64666666667,3
C1735,Individual,Amber,Miller,56.65982203969884,3,3,1139995.98,379998.66,3
C1736,Individual,Ann,Cook,,4,4,1482243.88,370560.97,3
C1737,Individual,Jennifer,Jackson,,3,3,1060946.57,353648.8566666667,1
C1738,Individual,Sharon,Hall,,5,3,861195.69,287065.23,1
C1739,Individual,Steven,Smith,,3,4,998344.48,249586.12,1
C1740,Individual,Ashley,Alexander,,5,4,1439013.3399999999,359753.33499999996,3
C1741,Individual,Alexander,Wright,,5,4,1310713.04,327678.26,1
C1742,Company,Crestwood,Co,,5,3,1177856.21,392618.73666666663,2
C1743,Individual,Linda,Bell,,1,3,839069.28,279689.76,1
C1744,Individual,Brian,Green,,1,4,1320002.42,330000.605,1
C1745,Individual,Ann,Sanders,,1,3,1261495.5,420498.5,3
C1746,Individual,Jennifer,Cox,,3,3,793835.85,264611.95,1
C1747,Individual,Bryan,Flores,,5,3,1016661.44,338887.14666666667,1
C1748,Individual,Albert,Jones,75.564681724846,4,3,1112272.46,370757.48666666663,3
C1749,Individual,Brandon,Moore,,3,3,832665.62,277555.20666666667,1
C1750,Company,Stratos,Co,35.39493497604381,3,4,1497163.73,374290.9325,2
C1751,Individual,Christine,Scott,,5,4,873120.47,218280.1175,1
C1752,Individual,Jonathan,Cook,46.327173169062284,1,3,1119600.47,373200.1566666667,1
C1753,Individual,Arthur,Peterson,,3,3,770077.48,256692.49333333332,1
